layer,source,target,weight
edu,edu:u44,edu:u17,1.0
edu,edu:u44,edu:u18,1.0
edu,edu:u44,edu:u19,1.0
edu,edu:u44,edu:u20,1.0
edu,edu:u44,edu:u22,1.0
edu,edu:u44,edu:u23,1.0
edu,edu:u44,edu:u24,2.0
edu,edu:u44,edu:u25,1.0
edu,edu:u44,edu:u27,1.0
edu,edu:u44,edu:u30,1.0
edu,edu:u44,edu:u31,1.0
edu,edu:u44,edu:u32,1.0
edu,edu:u44,edu:u34,1.0
edu,edu:u44,edu:u35,1.0
edu,edu:u44,edu:u41,1.0
edu,edu:u44,edu:u42,1.0
edu,edu:u44,edu:u43,1.0
edu,edu:u44,edu:u45,1.0
edu,edu:u44,edu:u46,1.0
edu,edu:u44,edu:u47,2.0
edu,edu:u44,edu:u49,1.0
edu,edu:u44,edu:u50,2.0
edu,edu:u44,edu:u51,1.0
edu,edu:u44,edu:u52,1.0
edu,edu:u44,edu:u53,1.0
edu,edu:u44,edu:u54,1.0
edu,edu:u44,edu:u57,2.0
edu,edu:u44,edu:u58,1.0
edu,edu:u44,edu:u59,1.0
edu,edu:u45,edu:u02,1.0
edu,edu:u45,edu:u03,1.0
edu,edu:u45,edu:u04,1.0
edu,edu:u45,edu:u05,1.0
edu,edu:u45,edu:u07,1.0
edu,edu:u45,edu:u08,1.0
edu,edu:u45,edu:u09,1.0
edu,edu:u45,edu:u10,1.0
edu,edu:u45,edu:u12,1.0
edu,edu:u45,edu:u13,2.0
edu,edu:u45,edu:u14,1.0
edu,edu:u45,edu:u15,1.0
edu,edu:u45,edu:u16,1.0
edu,edu:u45,edu:u17,1.0
edu,edu:u45,edu:u18,1.0
edu,edu:u45,edu:u19,1.0
edu,edu:u45,edu:u20,2.0
edu,edu:u45,edu:u22,1.0
edu,edu:u45,edu:u23,2.0
edu,edu:u45,edu:u24,1.0
edu,edu:u45,edu:u25,1.0
edu,edu:u45,edu:u27,1.0
edu,edu:u45,edu:u30,1.0
edu,edu:u45,edu:u31,1.0
edu,edu:u45,edu:u32,1.0
edu,edu:u45,edu:u34,2.0
edu,edu:u45,edu:u35,2.0
edu,edu:u45,edu:u41,1.0
edu,edu:u45,edu:u42,2.0
edu,edu:u45,edu:u43,1.0
edu,edu:u45,edu:u44,1.0
edu,edu:u45,edu:u46,1.0
edu,edu:u45,edu:u47,1.0
edu,edu:u45,edu:u49,1.0
edu,edu:u45,edu:u50,1.0
edu,edu:u45,edu:u51,2.0
edu,edu:u45,edu:u52,1.0
edu,edu:u45,edu:u53,1.0
edu,edu:u45,edu:u54,1.0
edu,edu:u45,edu:u57,1.0
edu,edu:u45,edu:u58,2.0
edu,edu:u45,edu:u59,1.0
edu,edu:u46,edu:u02,1.0
edu,edu:u46,edu:u03,1.0
edu,edu:u46,edu:u04,1.0
edu,edu:u46,edu:u05,2.0
edu,edu:u46,edu:u07,1.0
edu,edu:u46,edu:u08,1.0
edu,edu:u46,edu:u09,1.0
edu,edu:u46,edu:u10,2.0
edu,edu:u46,edu:u12,2.0
edu,edu:u46,edu:u13,1.0
edu,edu:u46,edu:u14,1.0
edu,edu:u46,edu:u15,1.0
edu,edu:u46,edu:u16,1.0
edu,edu:u46,edu:u17,1.0
edu,edu:u46,edu:u18,1.0
edu,edu:u46,edu:u19,2.0
edu,edu:u46,edu:u20,1.0
edu,edu:u46,edu:u22,2.0
edu,edu:u46,edu:u23,1.0
edu,edu:u46,edu:u24,1.0
edu,edu:u46,edu:u25,1.0
edu,edu:u46,edu:u27,1.0
edu,edu:u46,edu:u30,2.0
edu,edu:u46,edu:u31,1.0
edu,edu:u46,edu:u32,1.0
edu,edu:u46,edu:u34,1.0
edu,edu:u46,edu:u35,1.0
edu,edu:u46,edu:u41,2.0
edu,edu:u46,edu:u42,1.0
edu,edu:u46,edu:u43,1.0
edu,edu:u46,edu:u44,1.0
edu,edu:u46,edu:u45,1.0
edu,edu:u46,edu:u47,1.0
edu,edu:u46,edu:u49,1.0
edu,edu:u46,edu:u50,1.0
edu,edu:u46,edu:u51,1.0
edu,edu:u46,edu:u52,2.0
edu,edu:u46,edu:u53,1.0
edu,edu:u46,edu:u54,1.0
edu,edu:u46,edu:u57,1.0
edu,edu:u46,edu:u58,1.0
edu,edu:u46,edu:u59,1.0
edu,edu:u47,edu:u02,1.0
edu,edu:u47,edu:u03,1.0
edu,edu:u47,edu:u04,1.0
edu,edu:u47,edu:u05,1.0
edu,edu:u47,edu:u07,2.0
edu,edu:u47,edu:u08,1.0
edu,edu:u47,edu:u09,1.0
edu,edu:u47,edu:u10,1.0
edu,edu:u47,edu:u12,1.0
edu,edu:u47,edu:u13,1.0
edu,edu:u47,edu:u14,1.0
edu,edu:u47,edu:u15,1.0
edu,edu:u47,edu:u16,1.0
edu,edu:u47,edu:u17,1.0
edu,edu:u47,edu:u18,1.0
edu,edu:u47,edu:u19,1.0
edu,edu:u47,edu:u20,1.0
edu,edu:u47,edu:u22,1.0
edu,edu:u47,edu:u23,1.0
edu,edu:u47,edu:u24,2.0
edu,edu:u47,edu:u25,1.0
edu,edu:u47,edu:u27,1.0
edu,edu:u47,edu:u30,1.0
edu,edu:u47,edu:u31,1.0
edu,edu:u47,edu:u32,1.0
edu,edu:u47,edu:u34,1.0
edu,edu:u47,edu:u35,1.0
edu,edu:u47,edu:u41,1.0
edu,edu:u47,edu:u42,1.0
edu,edu:u47,edu:u43,1.0
edu,edu:u47,edu:u44,2.0
edu,edu:u47,edu:u45,1.0
edu,edu:u47,edu:u46,1.0
edu,edu:u47,edu:u49,1.0
edu,edu:u47,edu:u50,2.0
edu,edu:u47,edu:u51,1.0
edu,edu:u47,edu:u52,1.0
edu,edu:u47,edu:u53,1.0
edu,edu:u47,edu:u54,1.0
edu,edu:u47,edu:u57,2.0
edu,edu:u47,edu:u58,1.0
edu,edu:u47,edu:u59,1.0
edu,edu:u49,edu:u02,1.0
edu,edu:u49,edu:u03,1.0
edu,edu:u49,edu:u04,1.0
edu,edu:u49,edu:u05,1.0
edu,edu:u49,edu:u07,1.0
edu,edu:u49,edu:u08,1.0
edu,edu:u49,edu:u09,1.0
edu,edu:u49,edu:u10,1.0
edu,edu:u49,edu:u12,1.0
edu,edu:u49,edu:u13,1.0
edu,edu:u49,edu:u14,1.0
edu,edu:u49,edu:u15,1.0
edu,edu:u49,edu:u16,1.0
edu,edu:u49,edu:u17,1.0
edu,edu:u49,edu:u18,1.0
edu,edu:u49,edu:u19,1.0
edu,edu:u49,edu:u20,1.0
edu,edu:u49,edu:u22,1.0
edu,edu:u49,edu:u23,1.0
edu,edu:u49,edu:u24,1.0
edu,edu:u49,edu:u25,1.0
edu,edu:u49,edu:u27,1.0
edu,edu:u49,edu:u30,1.0
edu,edu:u49,edu:u31,1.0
edu,edu:u49,edu:u32,1.0
edu,edu:u49,edu:u34,1.0
edu,edu:u49,edu:u35,1.0
edu,edu:u49,edu:u41,1.0
edu,edu:u49,edu:u42,1.0
edu,edu:u49,edu:u43,1.0
edu,edu:u49,edu:u44,1.0
edu,edu:u49,edu:u45,1.0
edu,edu:u49,edu:u46,1.0
edu,edu:u49,edu:u47,1.0
edu,edu:u49,edu:u50,1.0
edu,edu:u49,edu:u51,1.0
edu,edu:u49,edu:u52,1.0
edu,edu:u49,edu:u53,1.0
edu,edu:u49,edu:u54,1.0
edu,edu:u49,edu:u57,1.0
edu,edu:u49,edu:u58,1.0
edu,edu:u49,edu:u59,1.0
edu,edu:u50,edu:u02,1.0
edu,edu:u50,edu:u03,1.0
edu,edu:u50,edu:u04,1.0
edu,edu:u50,edu:u05,1.0
edu,edu:u50,edu:u07,2.0
edu,edu:u50,edu:u08,1.0
edu,edu:u50,edu:u09,1.0
edu,edu:u50,edu:u10,1.0
edu,edu:u50,edu:u12,1.0
edu,edu:u50,edu:u13,1.0
edu,edu:u50,edu:u14,1.0
edu,edu:u50,edu:u15,1.0
edu,edu:u50,edu:u16,1.0
edu,edu:u50,edu:u17,1.0
edu,edu:u50,edu:u18,1.0
edu,edu:u50,edu:u19,1.0
edu,edu:u50,edu:u20,1.0
edu,edu:u50,edu:u22,1.0
edu,edu:u50,edu:u23,1.0
edu,edu:u50,edu:u24,2.0
edu,edu:u50,edu:u25,1.0
edu,edu:u50,edu:u27,1.0
edu,edu:u50,edu:u30,1.0
edu,edu:u50,edu:u31,1.0
edu,edu:u50,edu:u32,1.0
edu,edu:u50,edu:u34,1.0
edu,edu:u50,edu:u35,1.0
edu,edu:u50,edu:u41,1.0
edu,edu:u50,edu:u42,1.0
edu,edu:u50,edu:u43,1.0
edu,edu:u50,edu:u44,2.0
edu,edu:u50,edu:u45,1.0
edu,edu:u50,edu:u46,1.0
edu,edu:u50,edu:u47,2.0
edu,edu:u50,edu:u49,1.0
edu,edu:u50,edu:u51,1.0
edu,edu:u50,edu:u52,1.0
edu,edu:u50,edu:u53,1.0
edu,edu:u50,edu:u54,1.0
edu,edu:u50,edu:u57,2.0
edu,edu:u50,edu:u58,1.0
edu,edu:u50,edu:u59,1.0
edu,edu:u51,edu:u02,1.0
edu,edu:u51,edu:u03,1.0
edu,edu:u51,edu:u04,1.0
edu,edu:u51,edu:u05,1.0
edu,edu:u51,edu:u07,1.0
edu,edu:u51,edu:u08,1.0
edu,edu:u51,edu:u09,1.0
edu,edu:u51,edu:u10,1.0
edu,edu:u51,edu:u12,1.0
edu,edu:u51,edu:u13,2.0
edu,edu:u51,edu:u14,1.0
edu,edu:u51,edu:u15,1.0
edu,edu:u51,edu:u16,1.0
edu,edu:u51,edu:u17,1.0
edu,edu:u51,edu:u18,1.0
edu,edu:u51,edu:u19,1.0
edu,edu:u51,edu:u20,2.0
edu,edu:u51,edu:u22,1.0
edu,edu:u51,edu:u23,2.0
edu,edu:u51,edu:u24,1.0
edu,edu:u51,edu:u25,1.0
edu,edu:u51,edu:u27,1.0
edu,edu:u51,edu:u30,1.0
edu,edu:u51,edu:u31,1.0
edu,edu:u51,edu:u32,1.0
edu,edu:u51,edu:u34,2.0
edu,edu:u51,edu:u35,2.0
edu,edu:u51,edu:u41,1.0
edu,edu:u51,edu:u42,2.0
edu,edu:u51,edu:u43,1.0
edu,edu:u51,edu:u44,1.0
edu,edu:u51,edu:u45,2.0
edu,edu:u51,edu:u46,1.0
edu,edu:u51,edu:u47,1.0
edu,edu:u51,edu:u49,1.0
edu,edu:u51,edu:u50,1.0
edu,edu:u51,edu:u52,1.0
edu,edu:u51,edu:u53,1.0
edu,edu:u51,edu:u54,1.0
edu,edu:u51,edu:u57,1.0
edu,edu:u51,edu:u58,2.0
edu,edu:u51,edu:u59,1.0
edu,edu:u52,edu:u02,1.0
edu,edu:u52,edu:u03,1.0
edu,edu:u52,edu:u04,1.0
edu,edu:u52,edu:u05,2.0
edu,edu:u52,edu:u07,1.0
edu,edu:u52,edu:u08,1.0
edu,edu:u52,edu:u09,1.0
edu,edu:u52,edu:u10,2.0
edu,edu:u52,edu:u12,2.0
edu,edu:u52,edu:u13,1.0
edu,edu:u52,edu:u14,1.0
edu,edu:u52,edu:u15,1.0
edu,edu:u52,edu:u16,1.0
edu,edu:u52,edu:u17,1.0
edu,edu:u52,edu:u18,1.0
edu,edu:u52,edu:u19,2.0
edu,edu:u52,edu:u20,1.0
edu,edu:u52,edu:u22,2.0
edu,edu:u52,edu:u23,1.0
edu,edu:u52,edu:u24,1.0
edu,edu:u52,edu:u25,1.0
edu,edu:u52,edu:u27,1.0
edu,edu:u52,edu:u30,2.0
edu,edu:u52,edu:u31,1.0
edu,edu:u52,edu:u32,1.0
edu,edu:u52,edu:u34,1.0
edu,edu:u52,edu:u35,1.0
edu,edu:u52,edu:u41,2.0
edu,edu:u52,edu:u42,1.0
edu,edu:u52,edu:u43,1.0
edu,edu:u52,edu:u44,1.0
edu,edu:u52,edu:u45,1.0
edu,edu:u52,edu:u46,2.0
edu,edu:u52,edu:u47,1.0
edu,edu:u52,edu:u49,1.0
edu,edu:u52,edu:u50,1.0
edu,edu:u52,edu:u51,1.0
edu,edu:u52,edu:u53,1.0
edu,edu:u52,edu:u54,1.0
edu,edu:u52,edu:u57,1.0
edu,edu:u52,edu:u58,1.0
edu,edu:u52,edu:u59,1.0
edu,edu:u53,edu:u02,1.0
edu,edu:u53,edu:u03,1.0
edu,edu:u53,edu:u04,1.0
edu,edu:u53,edu:u05,1.0
edu,edu:u53,edu:u07,1.0
edu,edu:u53,edu:u08,2.0
edu,edu:u53,edu:u09,1.0
edu,edu:u53,edu:u10,1.0
edu,edu:u53,edu:u12,2.0
edu,edu:u53,edu:u13,1.0
edu,edu:u53,edu:u14,1.0
edu,edu:u53,edu:u15,1.0
edu,edu:u53,edu:u16,1.0
edu,edu:u53,edu:u17,2.0
edu,edu:u53,edu:u18,2.0
edu,edu:u53,edu:u19,1.0
edu,edu:u53,edu:u20,1.0
edu,edu:u53,edu:u22,1.0
edu,edu:u53,edu:u23,1.0
edu,edu:u53,edu:u24,1.0
edu,edu:u53,edu:u25,1.0
edu,edu:u53,edu:u27,1.0
edu,edu:u53,edu:u30,1.0
edu,edu:u53,edu:u31,1.0
edu,edu:u53,edu:u32,1.0
edu,edu:u53,edu:u34,1.0
edu,edu:u53,edu:u35,1.0
edu,edu:u53,edu:u41,1.0
edu,edu:u53,edu:u42,1.0
edu,edu:u53,edu:u43,1.0
edu,edu:u53,edu:u44,1.0
edu,edu:u53,edu:u45,1.0
edu,edu:u53,edu:u46,1.0
edu,edu:u53,edu:u47,1.0
edu,edu:u53,edu:u49,1.0
edu,edu:u53,edu:u50,1.0
edu,edu:u53,edu:u51,1.0
edu,edu:u53,edu:u52,1.0
edu,edu:u53,edu:u54,1.0
edu,edu:u53,edu:u57,1.0
edu,edu:u53,edu:u58,1.0
edu,edu:u53,edu:u59,1.0
edu,edu:u54,edu:u02,1.0
edu,edu:u54,edu:u03,1.0
edu,edu:u54,edu:u04,1.0
edu,edu:u54,edu:u05,1.0
edu,edu:u54,edu:u07,1.0
edu,edu:u54,edu:u08,1.0
edu,edu:u54,edu:u09,1.0
edu,edu:u54,edu:u10,1.0
edu,edu:u54,edu:u12,1.0
edu,edu:u54,edu:u13,1.0
edu,edu:u54,edu:u14,1.0
edu,edu:u54,edu:u15,1.0
edu,edu:u54,edu:u16,1.0
edu,edu:u54,edu:u17,1.0
edu,edu:u54,edu:u18,1.0
edu,edu:u54,edu:u19,1.0
edu,edu:u54,edu:u20,1.0
edu,edu:u54,edu:u22,1.0
edu,edu:u54,edu:u23,1.0
edu,edu:u54,edu:u24,1.0
edu,edu:u54,edu:u25,1.0
edu,edu:u54,edu:u27,1.0
edu,edu:u54,edu:u30,1.0
edu,edu:u54,edu:u31,1.0
edu,edu:u54,edu:u32,2.0
edu,edu:u54,edu:u33,1.0
edu,edu:u54,edu:u34,1.0
edu,edu:u54,edu:u35,1.0
edu,edu:u54,edu:u41,1.0
edu,edu:u54,edu:u42,1.0
edu,edu:u54,edu:u43,1.0
edu,edu:u54,edu:u44,1.0
edu,edu:u54,edu:u45,1.0
edu,edu:u54,edu:u46,1.0
edu,edu:u54,edu:u47,1.0
edu,edu:u54,edu:u49,1.0
edu,edu:u54,edu:u50,1.0
edu,edu:u54,edu:u51,1.0
edu,edu:u54,edu:u52,1.0
edu,edu:u54,edu:u53,1.0
edu,edu:u54,edu:u57,1.0
edu,edu:u54,edu:u58,1.0
edu,edu:u54,edu:u59,1.0
edu,edu:u57,edu:u02,2.0
edu,edu:u57,edu:u03,1.0
edu,edu:u57,edu:u04,1.0
edu,edu:u57,edu:u05,1.0
edu,edu:u57,edu:u07,2.0
edu,edu:u57,edu:u08,1.0
edu,edu:u57,edu:u09,1.0
edu,edu:u57,edu:u10,1.0
edu,edu:u57,edu:u12,1.0
edu,edu:u57,edu:u13,1.0
edu,edu:u57,edu:u14,1.0
edu,edu:u57,edu:u15,1.0
edu,edu:u57,edu:u16,1.0
edu,edu:u57,edu:u17,1.0
edu,edu:u57,edu:u18,1.0
edu,edu:u57,edu:u19,1.0
edu,edu:u57,edu:u20,1.0
edu,edu:u57,edu:u22,1.0
edu,edu:u57,edu:u23,1.0
edu,edu:u57,edu:u24,2.0
edu,edu:u57,edu:u25,1.0
edu,edu:u57,edu:u27,1.0
edu,edu:u57,edu:u30,1.0
edu,edu:u57,edu:u31,1.0
edu,edu:u57,edu:u32,1.0
edu,edu:u57,edu:u34,1.0
edu,edu:u57,edu:u35,1.0
edu,edu:u57,edu:u41,1.0
edu,edu:u57,edu:u42,1.0
edu,edu:u57,edu:u43,1.0
edu,edu:u57,edu:u44,2.0
edu,edu:u57,edu:u45,1.0
edu,edu:u57,edu:u46,1.0
edu,edu:u57,edu:u47,2.0
edu,edu:u57,edu:u49,1.0
edu,edu:u57,edu:u50,2.0
edu,edu:u57,edu:u51,1.0
edu,edu:u57,edu:u52,1.0
edu,edu:u57,edu:u53,1.0
edu,edu:u57,edu:u54,1.0
edu,edu:u57,edu:u58,1.0
edu,edu:u57,edu:u59,1.0
edu,edu:u58,edu:u02,1.0
edu,edu:u58,edu:u03,1.0
edu,edu:u58,edu:u04,1.0
edu,edu:u58,edu:u05,1.0
edu,edu:u58,edu:u07,1.0
edu,edu:u58,edu:u08,1.0
edu,edu:u58,edu:u09,1.0
edu,edu:u58,edu:u10,1.0
edu,edu:u58,edu:u12,1.0
edu,edu:u58,edu:u13,2.0
edu,edu:u58,edu:u14,1.0
edu,edu:u58,edu:u15,1.0
edu,edu:u58,edu:u16,1.0
edu,edu:u58,edu:u17,1.0
edu,edu:u58,edu:u18,1.0
edu,edu:u58,edu:u19,1.0
edu,edu:u58,edu:u20,2.0
edu,edu:u58,edu:u22,1.0
edu,edu:u58,edu:u23,2.0
edu,edu:u58,edu:u24,1.0
edu,edu:u58,edu:u25,1.0
edu,edu:u58,edu:u27,1.0
edu,edu:u58,edu:u30,1.0
edu,edu:u58,edu:u31,1.0
edu,edu:u58,edu:u32,1.0
edu,edu:u58,edu:u34,2.0
edu,edu:u58,edu:u35,2.0
edu,edu:u58,edu:u41,1.0
edu,edu:u58,edu:u42,2.0
edu,edu:u58,edu:u43,1.0
edu,edu:u58,edu:u44,1.0
edu,edu:u58,edu:u45,2.0
edu,edu:u58,edu:u46,1.0
edu,edu:u58,edu:u47,1.0
edu,edu:u58,edu:u49,1.0
edu,edu:u58,edu:u50,1.0
edu,edu:u58,edu:u51,2.0
edu,edu:u58,edu:u52,1.0
edu,edu:u58,edu:u53,1.0
edu,edu:u58,edu:u54,1.0
edu,edu:u58,edu:u57,1.0
edu,edu:u58,edu:u59,1.0
edu,edu:u59,edu:u02,1.0
edu,edu:u59,edu:u03,1.0
edu,edu:u59,edu:u04,1.0
edu,edu:u59,edu:u05,1.0
edu,edu:u59,edu:u07,1.0
edu,edu:u59,edu:u08,1.0
edu,edu:u59,edu:u09,1.0
edu,edu:u59,edu:u10,1.0
edu,edu:u59,edu:u12,1.0
edu,edu:u59,edu:u13,1.0
edu,edu:u59,edu:u14,1.0
edu,edu:u59,edu:u15,1.0
edu,edu:u59,edu:u16,1.0
edu,edu:u59,edu:u17,1.0
edu,edu:u59,edu:u18,1.0
edu,edu:u59,edu:u19,1.0
edu,edu:u59,edu:u20,1.0
edu,edu:u59,edu:u22,1.0
edu,edu:u59,edu:u23,1.0
edu,edu:u59,edu:u24,1.0
edu,edu:u59,edu:u25,1.0
edu,edu:u59,edu:u27,1.0
edu,edu:u59,edu:u30,1.0
edu,edu:u59,edu:u31,1.0
edu,edu:u59,edu:u32,1.0
edu,edu:u59,edu:u34,1.0
edu,edu:u59,edu:u35,1.0
edu,edu:u59,edu:u41,1.0
edu,edu:u59,edu:u42,1.0
edu,edu:u59,edu:u43,1.0
edu,edu:u59,edu:u44,1.0
edu,edu:u59,edu:u45,1.0
edu,edu:u59,edu:u46,1.0
edu,edu:u59,edu:u47,1.0
edu,edu:u59,edu:u49,1.0
edu,edu:u59,edu:u50,1.0
edu,edu:u59,edu:u51,1.0
edu,edu:u59,edu:u52,1.0
edu,edu:u59,edu:u53,1.0
edu,edu:u59,edu:u54,1.0
edu,edu:u59,edu:u57,1.0
edu,edu:u59,edu:u58,1.0
inter,phy:u00,beh:u00,1.0
inter,phy:u00,edu:u00,1.0
inter,beh:u00,edu:u00,1.0
inter,phy:u01,beh:u01,1.0
inter,phy:u01,edu:u01,1.0
inter,beh:u01,edu:u01,1.0
inter,phy:u02,beh:u02,1.0
inter,phy:u02,edu:u02,1.0
inter,beh:u02,edu:u02,1.0
inter,phy:u03,beh:u03,1.0
inter,phy:u03,edu:u03,1.0
inter,beh:u03,edu:u03,1.0
inter,phy:u04,beh:u04,1.0
inter,phy:u04,edu:u04,1.0
inter,beh:u04,edu:u04,1.0
inter,phy:u05,beh:u05,1.0
inter,phy:u05,edu:u05,1.0
inter,beh:u05,edu:u05,1.0
inter,phy:u07,beh:u07,1.0
inter,phy:u07,edu:u07,1.0
inter,beh:u07,edu:u07,1.0
inter,phy:u08,beh:u08,1.0
inter,phy:u08,edu:u08,1.0
inter,beh:u08,edu:u08,1.0
inter,phy:u09,beh:u09,1.0
inter,phy:u09,edu:u09,1.0
inter,beh:u09,edu:u09,1.0
inter,phy:u10,beh:u10,1.0
inter,phy:u10,edu:u10,1.0
inter,beh:u10,edu:u10,1.0
inter,phy:u12,beh:u12,1.0
inter,phy:u12,edu:u12,1.0
inter,beh:u12,edu:u12,1.0
inter,phy:u13,beh:u13,1.0
inter,phy:u13,edu:u13,1.0
inter,beh:u13,edu:u13,1.0
inter,phy:u14,beh:u14,1.0
inter,phy:u14,edu:u14,1.0
inter,beh:u14,edu:u14,1.0
inter,phy:u15,beh:u15,1.0
inter,phy:u15,edu:u15,1.0
inter,beh:u15,edu:u15,1.0
inter,phy:u16,beh:u16,1.0
inter,phy:u16,edu:u16,1.0
inter,beh:u16,edu:u16,1.0
inter,phy:u17,beh:u17,1.0
inter,phy:u17,edu:u17,1.0
inter,beh:u17,edu:u17,1.0
inter,phy:u18,beh:u18,1.0
inter,phy:u18,edu:u18,1.0
inter,beh:u18,edu:u18,1.0
inter,phy:u19,beh:u19,1.0
inter,phy:u19,edu:u19,1.0
inter,beh:u19,edu:u19,1.0
inter,phy:u20,beh:u20,1.0
inter,phy:u20,edu:u20,1.0
inter,beh:u20,edu:u20,1.0
inter,phy:u22,beh:u22,1.0
inter,phy:u22,edu:u22,1.0
inter,beh:u22,edu:u22,1.0
inter,phy:u23,beh:u23,1.0
inter,phy:u23,edu:u23,1.0
inter,beh:u23,edu:u23,1.0
inter,phy:u24,beh:u24,1.0
inter,phy:u24,edu:u24,1.0
inter,beh:u24,edu:u24,1.0
inter,phy:u25,beh:u25,1.0
inter,phy:u25,edu:u25,1.0
inter,beh:u25,edu:u25,1.0
inter,phy:u27,beh:u27,1.0
inter,phy:u27,edu:u27,1.0
inter,beh:u27,edu:u27,1.0
inter,phy:u30,beh:u30,1.0
inter,phy:u30,edu:u30,1.0
inter,beh:u30,edu:u30,1.0
inter,phy:u31,beh:u31,1.0
inter,phy:u31,edu:u31,1.0
inter,beh:u31,edu:u31,1.0
inter,phy:u32,beh:u32,1.0
inter,phy:u32,edu:u32,1.0
inter,beh:u32,edu:u32,1.0
inter,phy:u33,beh:u33,1.0
inter,phy:u33,edu:u33,1.0
inter,beh:u33,edu:u33,1.0
inter,phy:u34,beh:u34,1.0
inter,phy:u34,edu:u34,1.0
inter,beh:u34,edu:u34,1.0
inter,phy:u35,beh:u35,1.0
inter,phy:u35,edu:u35,1.0
inter,beh:u35,edu:u35,1.0
inter,phy:u36,beh:u36,1.0
inter,phy:u36,edu:u36,1.0
inter,beh:u36,edu:u36,1.0
inter,phy:u39,beh:u39,1.0
inter,phy:u39,edu:u39,1.0
inter,beh:u39,edu:u39,1.0
inter,phy:u41,beh:u41,1.0
inter,phy:u41,edu:u41,1.0
inter,beh:u41,edu:u41,1.0
inter,phy:u42,beh:u42,1.0
inter,phy:u42,edu:u42,1.0
inter,beh:u42,edu:u42,1.0
inter,phy:u43,beh:u43,1.0
inter,phy:u43,edu:u43,1.0
inter,beh:u43,edu:u43,1.0
inter,phy:u44,beh:u44,1.0
inter,phy:u44,edu:u44,1.0
inter,beh:u44,edu:u44,1.0
inter,phy:u45,beh:u45,1.0
inter,phy:u45,edu:u45,1.0
inter,beh:u45,edu:u45,1.0
inter,phy:u46,beh:u46,1.0
inter,phy:u46,edu:u46,1.0
inter,beh:u46,edu:u46,1.0
inter,phy:u47,beh:u47,1.0
inter,phy:u47,edu:u47,1.0
inter,beh:u47,edu:u47,1.0
inter,phy:u49,beh:u49,1.0
inter,phy:u49,edu:u49,1.0
inter,beh:u49,edu:u49,1.0
inter,phy:u50,beh:u50,1.0
inter,phy:u50,edu:u50,1.0
inter,beh:u50,edu:u50,1.0
inter,phy:u51,beh:u51,1.0
inter,phy:u51,edu:u51,1.0
inter,beh:u51,edu:u51,1.0
inter,phy:u52,beh:u52,1.0
inter,phy:u52,edu:u52,1.0
inter,beh:u52,edu:u52,1.0
inter,phy:u53,beh:u53,1.0
inter,phy:u53,edu:u53,1.0
inter,beh:u53,edu:u53,1.0
inter,phy:u54,beh:u54,1.0
inter,phy:u54,edu:u54,1.0
inter,beh:u54,edu:u54,1.0
inter,phy:u56,beh:u56,1.0
inter,phy:u56,edu:u56,1.0
inter,beh:u56,edu:u56,1.0
inter,phy:u57,beh:u57,1.0
inter,phy:u57,edu:u57,1.0
inter,beh:u57,edu:u57,1.0
inter,phy:u58,beh:u58,1.0
inter,phy:u58,edu:u58,1.0
inter,beh:u58,edu:u58,1.0
inter,phy:u59,beh:u59,1.0
inter,phy:u59,edu:u59,1.0
inter,beh:u59,edu:u59,1.0
